Ca 4 -0.390672954 -0.0577140882 0.511764163 0 0 0
Ca 7 -0.167966123 0.156173422 0.479419081 0 0 0
Ca 4 -0.217323558 0.225311508 0.350907839 0 0 0
Ca 6 0.137420463 0.469688435 0.316199355 0 0 0
Ca 7 0.357768529 0.174405558 0.518467772 0 0 0
Ca 1 0.0464000085 0.130535841 0.223575935 0 0 0
Ca 6 0.444380775 -0.131400033 0.0789029168 0 0 0
Ca 6 0.327364933 -0.194446771 0.296422555 0 0 0
Ca 1 0.392269364 0.00998236612 0.18482679 0 0 0
Ca 8 -0.624397873 -0.218840828 0.390962925 0 0 0
Ca 7 0.0559156929 -0.113871336 0.319743798 0 0 0
Ca 6 0.0557603686 0.181911221 0.193771531 0 0 0
Ca 4 -0.36853825 0.240608032 0.324323849 0 0 0
Ca 4 -0.175123061 0.0655439214 0.31103406 0 0 0
Ca 6 -0.406977723 -0.261787115 0.912347499 0 0 0
Ca 8 -0.0240342872 0.666432337 0.675022937 0 0 0
Ca 6 0.233653693 -0.308914725 0.533904299 0 0 0
Ca 7 -0.300934994 0.323192634 0.158041913 0 0 0
Ca 6 -0.0845817928 -0.163308094 0.264359989 0 0 0
Ca 7 0.0580753399 -0.176991105 0.677426615 0 0 0
Ca 6 -0.335182548 0.257815923 0.0960271521 0 0 0
Ca 7 -0.267727981 -0.0690639829 0.490949704 0 0 0
Ca 4 -0.466054214 0.391231522 0.250547685 0 0 0
Ca 1 -0.189770601 0.0492314218 0.0502012275 0 0 0
Ca 6 -0.369250187 0.227594019 0.0785508338 0 0 0
Ca 8 0.188476032 -0.0826532821 0.336320008 0 0 0
Ca 6 -0.211040322 0.108424014 0.305929237 0 0 0
Ca 8 -0.00495607652 0.0419768114 0.294201726 0 0 0
Ca 8 -0.0255370623 -0.0717243167 0.12575557 0 0 0
Ca 1 -0.227144849 0.202196013 0.114496183 0 0 0
Ca 8 0.101831113 -0.0682261893 0.0492416829 0 0 0
Ca 8 0.277525447 0.144581801 0.164845413 0 0 0
Ca 6 -0.167960635 -0.090593113 0.099973277 0 0 0
Ca 7 0.045400049 0.206050876 0.0810195745 0 0 0
Ca 4 -0.0743268475 0.349668598 0.201023722 0 0 0
Ca 6 -0.257438374 -0.00577656835 0.179758302 0 0 0
Ca 1 -0.384659188 -0.0218927537 0.0605763563 0 0 0
Ca 1 -0.0627082608 -0.12596489 0.0989589238 0 0 0
CaBS_Ca 56 0.0958193886 -0.0200179667 0.0827604424 -0.329239867 -0.132369096 0.934922207
Ca 1 -0.180052873 0.0733213241 0.101945247 0 0 0
Ca 8 -0.308843767 0.0745652268 0.154511653 0 0 0
Ca 4 -0.0623348836 -0.117166996 0.22887507 0 0 0
Ca 8 -0.20230162 0.0217212805 0.162946144 0 0 0
Ca 4 -0.204951699 -0.0582775287 0.158037975 0 0 0
Ca 4 -0.161176971 0.0784222019 0.0645069448 0 0 0
Ca 6 -0.204743192 0.0967880918 0.11661594 0 0 0
Ca 7 -0.241748486 -0.00792097309 0.0965504855 0 0 0
Ca 6 -0.0743023788 0.0595971574 0.0593229911 0 0 0
Ca 8 -0.0688539647 0.0211232453 0.046754655 0 0 0
Ca 8 -0.140022497 0.07020416 0.0871416258 0 0 0
Ca 4 -0.130675974 -0.0582127399 0.0716975798 0 0 0
Ca 8 -0.129018133 0.0438127623 0.0466175557 0 0 0
Ca 6 -0.132952988 0.0340878178 0.0466412435 0 0 0
VGCC_O 1 -0.126159285 0.0151063295 0.0466933189 -1.62059625e-06 3.22356338e-07 -1
VGCC_O 4 -0.108229728 0.00324736392 0.0466932869 -8.10297798e-07 1.61178104e-07 -1
VGCC_O 2 0.119933892 -0.04777957 0.0466929781 -1.41802115e-06 2.82063236e-07 -1
VGCC_O 5 0.113746944 -0.0200409323 0.0466929896 -1.01287282e-06 -1.51427976e-07 -1
VGCC_O 9 0.0953603447 -0.018533153 0.0466930096 -1.14792244e-06 -1.24564753e-07 -1
VGCC_O 7 -0.137449801 0.00579357966 0.0466933342 -1.62059625e-06 3.22356338e-07 -1
VGCC_O 8 -0.134706799 0.0161271258 0.0466933331 -1.62059677e-06 3.22356891e-07 -1
TAG 41 -0.105784995 0.0105052503 0.0536665039 -0.333750681 -0.131703993 -0.933415524
TAG 55 -0.119337383 0.0151637023 0.0699872324 -0.999896295 -0.0141984574 0.00240892698
TAG 54 -0.104785227 0.0261860029 0.076486355 -0.344822968 0.867728888 0.357971643
TAG 53 -0.089146311 -0.000197085518 0.0670554248 0.74861179 -0.322508554 -0.579282851
TAG 52 -0.119278263 0.0119799944 0.0757618237 -0.999896295 -0.0141984574 0.00240892698
TAG 51 -0.102448777 0.00747370566 0.0865367572 -0.329239868 -0.132369105 0.934922205
TAG 45 -0.113699624 0.0170707545 0.0588716642 -0.751399624 0.322919173 -0.575431849
TAG 44 -0.11923843 0.00668793202 0.0611035411 -0.999896295 -0.0141984574 0.00240892698
